Instance,1_threads_time,1_threads_solutions,1_threads_max_blocks,2_threads_time,2_threads_solutions,2_threads_max_blocks,4_threads_time,4_threads_solutions,4_threads_max_blocks,8_threads_time,8_threads_solutions,8_threads_max_blocks
grafo10501.96.txt,20.5823,60200824737438188138649600000,6,12.7792,60200824737438188138649600000,6,11.6776,60200824737438188138649600000,6,11.6537,60200824737438188138649600000,6
grafo10502.91.txt,20.8819,17145714310767787059504,5,20.6404,17145714310767787059504,5,20.5218,17145714310767787059504,5,20.3091,17145714310767787059504,5
grafo10508.100.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo10516.94.txt,285.1305,15349626258814572399639360,5,286.6242,15349626258814572399639360,5,286.2737,15349626258814572399639360,5,284.6295,15349626258814572399639360,5
grafo10522.99.txt,45.8113,1362396344215079666562581191680,6,39.4431,1362396344215079666562581191680,6,36.9832,1362396344215079666562581191680,6,36.2551,1362396344215079666562581191680,6
grafo10523.97.txt,10.6949,2582091752234108448983040,6,5.8253,2582091752234108448983040,6,5.4202,2582091752234108448983040,6,5.3411,2582091752234108448983040,6
grafo10532.99.txt,162.6191,462566039822118771475073572512,6,160.9678,462566039822118771475073572512,6,158.6130,462566039822118771475073572512,6,159.1654,462566039822118771475073572512,6
grafo10533.100.txt,176.9573,75765334881122745334866192794594400,6,158.6962,75765334881122745334866192794594400,6,125.0424,75765334881122745334866192794594400,6,125.1633,75765334881122745334866192794594400,6
grafo10534.100.txt,2.0327,6190404474802541320344211290206208,8,1.4252,6190404474802541320344211290206208,8,1.2629,6190404474802541320344211290206208,8,0.8511,6190404474802541320344211290206208,8
grafo10536.99.txt,1.5843,89947113720736152688205852520,8,1.3272,89947113720736152688205852520,8,1.1783,89947113720736152688205852520,8,0.9593,89947113720736152688205852520,8
grafo10537.95.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo10538.100.txt,263.3658,789373682830989325271163816,5,209.0010,789373682830989325271163816,5,205.3547,789373682830989325271163816,5,203.5583,789373682830989325271163816,5
grafo10547.94.txt,40.2958,6784952125033040430938400,5,35.3770,6784952125033040430938400,5,35.1869,6784952125033040430938400,5,35.1710,6784952125033040430938400,5
grafo10549.99.txt,12.8830,1145040940241452014901674319885248,7,11.0461,1145040940241452014901674319885248,7,11.0764,1145040940241452014901674319885248,7,8.0681,1145040940241452014901674319885248,7
grafo10552.96.txt,738.1905,20889029397226285157195570148,5,741.0319,20889029397226285157195570148,5,705.4509,20889029397226285157195570148,5,699.7609,20889029397226285157195570148,5
grafo10560.95.txt,4.9688,10454917675207673432929607718912,7,4.1547,10454917675207673432929607718912,7,3.6488,10454917675207673432929607718912,7,3.6552,10454917675207673432929607718912,7
grafo10575.99.txt,129.5656,290401904358524035719206484192,5,96.8995,290401904358524035719206484192,5,75.4178,290401904358524035719206484192,5,74.5594,290401904358524035719206484192,5
grafo10577.100.txt,41.0401,289452947838024215689962434880,6,32.1965,289452947838024215689962434880,6,36.5701,289452947838024215689962434880,6,29.2003,289452947838024215689962434880,6
grafo10578.96.txt,8.0515,59448044221069477278245400,6,7.9800,59448044221069477278245400,6,5.9115,59448044221069477278245400,6,5.6940,59448044221069477278245400,6
grafo10586.100.txt,6.5481,3148492073586458925239257920,6,4.3956,3148492073586458925239257920,6,3.1753,3148492073586458925239257920,6,3.1974,3148492073586458925239257920,6
grafo10589.93.txt,140.4849,48907524397035141831510108060,5,138.2727,48907524397035141831510108060,5,113.0530,48907524397035141831510108060,5,113.6253,48907524397035141831510108060,5
grafo10592.98.txt,19.2231,2607343682329504256862467094951600,8,18.7946,2607343682329504256862467094951600,8,18.5410,2607343682329504256862467094951600,8,18.5321,2607343682329504256862467094951600,8
grafo10596.99.txt,18.9451,112573774918535869185914200320,8,19.1887,112573774918535869185914200320,8,18.8886,112573774918535869185914200320,8,18.8306,112573774918535869185914200320,8
grafo10603.100.txt,89.0370,670515323535794966768000,5,85.2244,670515323535794966768000,5,86.0064,670515323535794966768000,5,85.3474,670515323535794966768000,5
grafo10608.93.txt,5.1884,2731816373006312109429752800,6,4.5614,2731816373006312109429752800,6,3.7021,2731816373006312109429752800,6,3.5109,2731816373006312109429752800,6
grafo10624.91.txt,0.5724,28252598579182428029482758660,8,0.5341,28252598579182428029482758660,8,0.4313,28252598579182428029482758660,8,0.2516,28252598579182428029482758660,8
grafo10626.100.txt,1.1175,123805968402809495607386400,7,0.7403,123805968402809495607386400,7,0.4097,123805968402809495607386400,7,0.4303,123805968402809495607386400,7
grafo10630.94.txt,921.5091,42203028634531492749435200,4,918.8551,42203028634531492749435200,4,897.4046,42203028634531492749435200,4,897.9191,42203028634531492749435200,4
grafo10632.100.txt,16.1394,574873638719068404760642606008000,8,16.2128,574873638719068404760642606008000,8,14.3211,574873638719068404760642606008000,8,13.9329,574873638719068404760642606008000,8
grafo10633.100.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo10634.96.txt,127.7823,1654661607863151503791546470072,6,107.1845,1654661607863151503791546470072,6,126.9435,1654661607863151503791546470072,6,106.0191,1654661607863151503791546470072,6
grafo10635.95.txt,16.7706,71356613932690877273184000,5,14.8771,71356613932690877273184000,5,13.6611,71356613932690877273184000,5,11.1062,71356613932690877273184000,5
grafo10637.94.txt,62.0906,11214433932496991100576672,7,62.5012,11214433932496991100576672,7,62.8510,11214433932496991100576672,7,62.5118,11214433932496991100576672,7
grafo10638.100.txt,195.3736,186453077689245827319552,6,197.9052,186453077689245827319552,6,195.3665,186453077689245827319552,6,195.6951,186453077689245827319552,6
grafo10644.100.txt,21.4035,465721805127078320112415926,6,17.7884,465721805127078320112415926,6,17.7491,465721805127078320112415926,6,17.7655,465721805127078320112415926,6
grafo10646.100.txt,19.7184,9820844339917672108320000,5,13.3574,9820844339917672108320000,5,9.0435,9820844339917672108320000,5,8.2296,9820844339917672108320000,5
grafo10648.98.txt,15.2321,356474569742739338284800,5,14.9997,356474569742739338284800,5,14.3648,356474569742739338284800,5,13.6076,356474569742739338284800,5
grafo10650.98.txt,978.4760,34469989471030631805056520,4,869.4729,34469989471030631805056520,4,801.9785,34469989471030631805056520,4,808.4936,34469989471030631805056520,4
grafo10652.100.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo10653.100.txt,306.7584,1342947580955101731654364320,6,306.8428,1342947580955101731654364320,6,307.3547,1342947580955101731654364320,6,309.6336,1342947580955101731654364320,6
grafo10662.100.txt,134.1721,27178777349470484479346220000,6,132.8334,27178777349470484479346220000,6,131.9465,27178777349470484479346220000,6,132.0847,27178777349470484479346220000,6
grafo10663.99.txt,2.6371,10004537904397046812627562880,7,1.5018,10004537904397046812627562880,7,1.4611,10004537904397046812627562880,7,1.4512,10004537904397046812627562880,7
grafo10670.100.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo10671.100.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo10674.99.txt,22.0373,5795071987312867464401288085504,6,14.3662,5795071987312867464401288085504,6,15.6310,5795071987312867464401288085504,6,9.5311,5795071987312867464401288085504,6
grafo10676.100.txt,3.1269,88449251051691116273910908805120,8,2.6012,88449251051691116273910908805120,8,2.5729,88449251051691116273910908805120,8,2.5628,88449251051691116273910908805120,8
grafo10685.98.txt,4.1625,18933970214606610605994945868800,7,3.3153,18933970214606610605994945868800,7,2.2741,18933970214606610605994945868800,7,1.4501,18933970214606610605994945868800,7
grafo10688.95.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo10689.98.txt,1.9706,1370682840424281115042080000,7,1.7569,1370682840424281115042080000,7,1.2621,1370682840424281115042080000,7,0.9315,1370682840424281115042080000,7
grafo10693.98.txt,1.1545,15811121663230543469294733740160,8,0.9486,15811121663230543469294733740160,8,0.7649,15811121663230543469294733740160,8,0.5527,15811121663230543469294733740160,8
grafo10694.96.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo10695.98.txt,35.5079,152426309856396886819860480,6,35.2559,152426309856396886819860480,6,35.3325,152426309856396886819860480,6,35.6271,152426309856396886819860480,6
grafo10696.99.txt,81.7574,5204295119772122743131779016000,6,61.6408,5204295119772122743131779016000,6,81.1489,5204295119772122743131779016000,6,61.0631,5204295119772122743131779016000,6
grafo10698.95.txt,0.3945,195624642073083526902416762880,8,0.2128,195624642073083526902416762880,8,0.1695,195624642073083526902416762880,8,0.1499,195624642073083526902416762880,8
grafo10700.98.txt,2.4858,2303423420658486348064432128000,7,1.8879,2303423420658486348064432128000,7,1.2932,2303423420658486348064432128000,7,1.3161,2303423420658486348064432128000,7
grafo10712.98.txt,4.7358,87350475221980225179971773660000,8,4.3309,87350475221980225179971773660000,8,3.8213,87350475221980225179971773660000,8,3.7940,87350475221980225179971773660000,8
grafo10713.92.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo10714.99.txt,timeout,,,711.3898,753275972951039162649444000,5,715.8742,753275972951039162649444000,5,714.1966,753275972951039162649444000,5
grafo10722.96.txt,2.7419,7181570767061926043280,6,2.1550,7181570767061926043280,6,2.6018,7181570767061926043280,6,2.0892,7181570767061926043280,6
grafo10726.99.txt,62.7999,1169388613595008901313330971328,6,54.7437,1169388613595008901313330971328,6,53.7598,1169388613595008901313330971328,6,53.7221,1169388613595008901313330971328,6
grafo10735.99.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo10736.99.txt,11.0758,654533353008865416702686400,6,8.2080,654533353008865416702686400,6,8.1876,654533353008865416702686400,6,8.0088,654533353008865416702686400,6
grafo10737.99.txt,45.2997,948450972521583413184960,5,41.1777,948450972521583413184960,5,41.0143,948450972521583413184960,5,41.0514,948450972521583413184960,5
grafo10750.100.txt,4.8643,79424048531055784214151971742570,8,3.5675,79424048531055784214151971742570,8,3.4591,79424048531055784214151971742570,8,3.4278,79424048531055784214151971742570,8
grafo10758.96.txt,2.2440,14393936331269128652052040205472000,8,1.4970,14393936331269128652052040205472000,8,0.9567,14393936331269128652052040205472000,8,0.9764,14393936331269128652052040205472000,8
grafo10760.96.txt,705.6231,44506808727552680251881600,5,715.1419,44506808727552680251881600,5,698.6678,44506808727552680251881600,5,699.5646,44506808727552680251881600,5
grafo10772.100.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo10780.99.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo10781.100.txt,47.2352,34326665474148801719856,5,40.9395,34326665474148801719856,5,41.1530,34326665474148801719856,5,41.2721,34326665474148801719856,5
grafo10792.98.txt,12.8316,28740760556884933575573102213120,7,10.7377,28740760556884933575573102213120,7,10.6064,28740760556884933575573102213120,7,10.5032,28740760556884933575573102213120,7
grafo10806.97.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo10807.95.txt,292.5776,593601033156740569446885,4,173.8303,593601033156740569446885,4,170.9086,593601033156740569446885,4,173.0140,593601033156740569446885,4
grafo10808.98.txt,25.4471,378121638730523407451224668000,6,18.5663,378121638730523407451224668000,6,16.5263,378121638730523407451224668000,6,16.7237,378121638730523407451224668000,6
grafo10810.97.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo10811.96.txt,259.6142,62515660367842952114211840,5,257.3564,62515660367842952114211840,5,257.9128,62515660367842952114211840,5,242.3045,62515660367842952114211840,5
grafo10814.98.txt,86.1613,1117495537268725326331067884800,6,85.3236,1117495537268725326331067884800,6,48.3674,1117495537268725326331067884800,6,47.8030,1117495537268725326331067884800,6
grafo10820.100.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo10825.98.txt,1.0561,448703730980795389658142516768,8,0.8934,448703730980795389658142516768,8,0.8623,448703730980795389658142516768,8,0.8116,448703730980795389658142516768,8
grafo10827.99.txt,29.5080,55037159210177477446446115200,7,29.5777,55037159210177477446446115200,7,29.1057,55037159210177477446446115200,7,28.2544,55037159210177477446446115200,7
grafo10829.97.txt,23.4269,353483805373369159926528000,6,22.2048,353483805373369159926528000,6,22.7546,353483805373369159926528000,6,21.9149,353483805373369159926528000,6
grafo10831.98.txt,5.1724,132171520291202302513208524800,8,5.1173,132171520291202302513208524800,8,5.0050,132171520291202302513208524800,8,5.0456,132171520291202302513208524800,8
grafo10832.94.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo10836.97.txt,1.0019,53328914740725442127812132608,8,0.6753,53328914740725442127812132608,8,0.6538,53328914740725442127812132608,8,0.6147,53328914740725442127812132608,8
grafo10849.95.txt,29.4183,146263666707748943943862272000,8,28.1601,146263666707748943943862272000,8,28.2787,146263666707748943943862272000,8,28.4229,146263666707748943943862272000,8
grafo10854.99.txt,1.6780,193278561796094961314540049523200,8,0.9097,193278561796094961314540049523200,8,0.7806,193278561796094961314540049523200,8,0.7618,193278561796094961314540049523200,8
grafo10859.97.txt,8.9614,619544659954727747936779866,6,7.4336,619544659954727747936779866,6,6.4176,619544659954727747936779866,6,6.3919,619544659954727747936779866,6
grafo10860.93.txt,0.3824,82576179328076510630400,7,0.3629,82576179328076510630400,7,0.2561,82576179328076510630400,7,0.2195,82576179328076510630400,7
grafo10861.100.txt,4.7470,7829288665158404488852831676796000,8,4.1692,7829288665158404488852831676796000,8,3.2031,7829288665158404488852831676796000,8,3.1675,7829288665158404488852831676796000,8
grafo10862.98.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo10864.99.txt,291.3794,16665764537733819344371841148,5,279.6055,16665764537733819344371841148,5,276.5960,16665764537733819344371841148,5,276.1261,16665764537733819344371841148,5
grafo10865.100.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo10866.98.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo10876.98.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo10878.94.txt,4.6156,40448324839475188109531614233600,8,4.5386,40448324839475188109531614233600,8,4.0052,40448324839475188109531614233600,8,3.4172,40448324839475188109531614233600,8
grafo10882.95.txt,50.6643,447542272092260259015739440,5,36.4420,447542272092260259015739440,5,36.6631,447542272092260259015739440,5,36.8492,447542272092260259015739440,5
grafo10883.93.txt,2.4318,2430118976009979196378800000,8,1.4126,2430118976009979196378800000,8,1.3874,2430118976009979196378800000,8,1.3968,2430118976009979196378800000,8
grafo10898.95.txt,1.7765,758521327325540596697880000,8,1.4905,758521327325540596697880000,8,1.4675,758521327325540596697880000,8,1.4669,758521327325540596697880000,8
grafo10905.97.txt,0.8659,12135924843732264824121600000,8,0.6564,12135924843732264824121600000,8,0.4329,12135924843732264824121600000,8,0.3200,12135924843732264824121600000,8
grafo10907.99.txt,27.4608,32617260794404341954987264,6,27.3908,32617260794404341954987264,6,27.4041,32617260794404341954987264,6,26.1327,32617260794404341954987264,6
grafo10908.98.txt,23.1670,6900725645688243858242801600,6,18.6043,6900725645688243858242801600,6,18.4910,6900725645688243858242801600,6,18.3168,6900725645688243858242801600,6
grafo10911.100.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo10918.98.txt,344.8655,32800654433715516623943360,4,306.6254,32800654433715516623943360,4,244.4517,32800654433715516623943360,4,245.0272,32800654433715516623943360,4
grafo10919.97.txt,9.2251,4873808896014194882486512200,6,8.6563,4873808896014194882486512200,6,5.1010,4873808896014194882486512200,6,5.0612,4873808896014194882486512200,6
grafo10926.99.txt,1.1560,401726519668839391778054937600,8,1.0285,401726519668839391778054937600,8,0.9080,401726519668839391778054937600,8,0.8877,401726519668839391778054937600,8
grafo10928.100.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo10937.100.txt,4.1919,911068768064780693215657056000,7,3.1838,911068768064780693215657056000,7,3.0912,911068768064780693215657056000,7,3.0862,911068768064780693215657056000,7
grafo10943.95.txt,69.8359,2232135796878792160387153920000,8,69.9704,2232135796878792160387153920000,8,70.6617,2232135796878792160387153920000,8,70.1802,2232135796878792160387153920000,8
grafo10945.98.txt,5.6275,95891009417905168894140000,6,3.4806,95891009417905168894140000,6,3.3516,95891009417905168894140000,6,3.3739,95891009417905168894140000,6
grafo10950.97.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo10952.96.txt,timeout,,,timeout,,,1082.5840,391142330406672230736365760,4,1076.4273,391142330406672230736365760,4
grafo10958.98.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo10962.100.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo10970.100.txt,68.2112,2452216546463682773005463232,5,63.4273,2452216546463682773005463232,5,61.9002,2452216546463682773005463232,5,62.0391,2452216546463682773005463232,5
grafo10972.95.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo10976.92.txt,30.4911,10759050697100237213220300916440,6,20.4482,10759050697100237213220300916440,6,20.2567,10759050697100237213220300916440,6,15.2332,10759050697100237213220300916440,6
grafo10998.100.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo11000.99.txt,61.1077,1217725012095539482686059005177080,7,60.7401,1217725012095539482686059005177080,7,60.4288,1217725012095539482686059005177080,7,60.0193,1217725012095539482686059005177080,7
grafo11001.97.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo11003.100.txt,330.7966,3976499213449309516733400000,7,331.2045,3976499213449309516733400000,7,327.6486,3976499213449309516733400000,7,327.8160,3976499213449309516733400000,7
grafo11008.99.txt,293.3799,3675203970100782918317392,4,284.0082,3675203970100782918317392,4,259.2590,3675203970100782918317392,4,257.5933,3675203970100782918317392,4
grafo11011.100.txt,2.4892,140688757390106390892469346304000,8,1.9052,140688757390106390892469346304000,8,1.0588,140688757390106390892469346304000,8,1.0685,140688757390106390892469346304000,8
grafo11014.100.txt,7.5923,102699410881895065529306726096461824,8,7.2054,102699410881895065529306726096461824,8,6.0341,102699410881895065529306726096461824,8,5.9495,102699410881895065529306726096461824,8
grafo11015.98.txt,351.4285,5799643168166328288201029091456,6,355.5641,5799643168166328288201029091456,6,326.1714,5799643168166328288201029091456,6,332.7482,5799643168166328288201029091456,6
grafo11016.98.txt,3.1585,7526571230364813338624640,6,1.8530,7526571230364813338624640,6,1.2588,7526571230364813338624640,6,1.2184,7526571230364813338624640,6
grafo11020.100.txt,11.0220,20444842677214024445820085111800000,8,10.6096,20444842677214024445820085111800000,8,10.1029,20444842677214024445820085111800000,8,10.0455,20444842677214024445820085111800000,8
grafo11035.99.txt,0.6116,26848343803661264515276800,8,0.3304,26848343803661264515276800,8,0.3023,26848343803661264515276800,8,0.2966,26848343803661264515276800,8
grafo11037.99.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo11039.96.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo11044.95.txt,1.6197,1197912132516610056000,5,1.1740,1197912132516610056000,5,0.6776,1197912132516610056000,5,0.6923,1197912132516610056000,5
grafo11047.92.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo11050.98.txt,57.0539,21793683158398046358023808,5,47.3697,21793683158398046358023808,5,47.2515,21793683158398046358023808,5,47.4459,21793683158398046358023808,5
grafo11056.98.txt,21.9577,139448046035464528744346345472,8,21.7201,139448046035464528744346345472,8,21.6911,139448046035464528744346345472,8,21.5602,139448046035464528744346345472,8
grafo11060.99.txt,10.8591,2221581091015208181652619592894,7,10.2640,2221581091015208181652619592894,7,9.7252,2221581091015208181652619592894,7,7.6472,2221581091015208181652619592894,7
grafo11067.98.txt,261.1598,4884715904609705915728260,4,223.5758,4884715904609705915728260,4,219.6667,4884715904609705915728260,4,220.1453,4884715904609705915728260,4
grafo11069.93.txt,68.2685,67197688711299492990806963592,7,68.3993,67197688711299492990806963592,7,68.3930,67197688711299492990806963592,7,68.6994,67197688711299492990806963592,7
grafo11070.94.txt,6.3177,296693280114774832563512784000,7,5.2332,296693280114774832563512784000,7,5.0750,296693280114774832563512784000,7,5.1183,296693280114774832563512784000,7
grafo11072.98.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo11073.100.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo11076.97.txt,4.9265,3926107989980203149244661760,6,4.4707,3926107989980203149244661760,6,3.1974,3926107989980203149244661760,6,2.9675,3926107989980203149244661760,6
grafo11088.97.txt,0.8251,1042994082302208333696820608,7,0.6298,1042994082302208333696820608,7,0.4258,1042994082302208333696820608,7,0.2821,1042994082302208333696820608,7
grafo11096.97.txt,2.2907,21190592381506159344503198702400000,8,2.0013,21190592381506159344503198702400000,8,1.6400,21190592381506159344503198702400000,8,1.3779,21190592381506159344503198702400000,8
grafo11099.99.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo11100.95.txt,49.8066,1816713943740179220678036480,6,49.2178,1816713943740179220678036480,6,47.1198,1816713943740179220678036480,6,47.0581,1816713943740179220678036480,6
grafo11101.95.txt,55.8838,925307123039192848461312,5,41.4664,925307123039192848461312,5,41.2746,925307123039192848461312,5,40.9808,925307123039192848461312,5
grafo11102.98.txt,35.5498,78159853560697776,4,34.9316,78159853560697776,4,34.8458,78159853560697776,4,34.7905,78159853560697776,4
grafo11105.95.txt,455.2233,2780329361017679787740480496,5,424.6205,2780329361017679787740480496,5,401.7013,2780329361017679787740480496,5,403.4467,2780329361017679787740480496,5
grafo11106.99.txt,165.1608,1800410829963731636845259520,6,165.3954,1800410829963731636845259520,6,164.6742,1800410829963731636845259520,6,164.9467,1800410829963731636845259520,6
grafo11110.99.txt,19.3234,3283273471348689681777012,5,14.0486,3283273471348689681777012,5,9.7528,3283273471348689681777012,5,9.7410,3283273471348689681777012,5
grafo11112.96.txt,629.9303,32730420111605723465368,4,594.9640,32730420111605723465368,4,594.3160,32730420111605723465368,4,597.5066,32730420111605723465368,4
grafo11113.98.txt,3.6425,85282876610070364386506217600,8,3.6081,85282876610070364386506217600,8,3.5815,85282876610070364386506217600,8,3.5328,85282876610070364386506217600,8
grafo11114.93.txt,19.7716,19671423926865926171894250009840,6,14.1261,19671423926865926171894250009840,6,16.8884,19671423926865926171894250009840,6,13.3215,19671423926865926171894250009840,6
grafo11115.92.txt,0.3676,457952153329344881847182400,8,0.2110,457952153329344881847182400,8,0.1546,457952153329344881847182400,8,0.1557,457952153329344881847182400,8
grafo11119.98.txt,timeout,,,1127.3129,150127383667946760788494187520,5,1140.3007,150127383667946760788494187520,5,1128.7378,150127383667946760788494187520,5
grafo11125.100.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo11140.98.txt,2.0504,12949719097651467435583488000,7,1.7456,12949719097651467435583488000,7,1.6277,12949719097651467435583488000,7,1.6229,12949719097651467435583488000,7
grafo11142.99.txt,158.7871,1972035514499084401578914190442500,8,159.3226,1972035514499084401578914190442500,8,159.1509,1972035514499084401578914190442500,8,159.9149,1972035514499084401578914190442500,8
grafo11143.98.txt,2.2518,21006525537883519741138348800,8,2.2154,21006525537883519741138348800,8,2.0981,21006525537883519741138348800,8,2.0720,21006525537883519741138348800,8
grafo11144.92.txt,9.9591,69290945340192171185472000,7,9.8663,69290945340192171185472000,7,9.7637,69290945340192171185472000,7,9.7175,69290945340192171185472000,7
grafo11145.99.txt,465.4244,3903575490174366298584834349500,6,463.9950,3903575490174366298584834349500,6,464.2614,3903575490174366298584834349500,6,462.9149,3903575490174366298584834349500,6
grafo11148.99.txt,389.4561,26041694824934201896252713228780,7,391.7457,26041694824934201896252713228780,7,390.1281,26041694824934201896252713228780,7,388.7324,26041694824934201896252713228780,7
grafo11149.100.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo11157.100.txt,24.6148,2255220706960252460009775340800,6,22.3846,2255220706960252460009775340800,6,18.5504,2255220706960252460009775340800,6,18.2185,2255220706960252460009775340800,6
grafo11162.100.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo11176.100.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo11178.95.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo11181.95.txt,1.7234,204303551180648012431583604480,8,1.6063,204303551180648012431583604480,8,1.2866,204303551180648012431583604480,8,1.2894,204303551180648012431583604480,8
grafo11198.98.txt,timeout,,,1086.1549,492387302804990856535993500,4,1080.8078,492387302804990856535993500,4,1071.6162,492387302804990856535993500,4
grafo11201.99.txt,1.4428,1147720450559495792252226408000,8,0.9909,1147720450559495792252226408000,8,0.9163,1147720450559495792252226408000,8,0.7485,1147720450559495792252226408000,8
grafo11204.99.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo11218.99.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo11223.99.txt,31.0221,2360818719012081418650711306540,8,30.8141,2360818719012081418650711306540,8,30.9252,2360818719012081418650711306540,8,30.6305,2360818719012081418650711306540,8
grafo11227.100.txt,244.9826,2716288583159839941443148,4,219.4114,2716288583159839941443148,4,217.0643,2716288583159839941443148,4,218.5347,2716288583159839941443148,4
grafo11250.99.txt,22.5264,8943747317419205357818461381583296,7,21.1177,8943747317419205357818461381583296,7,19.9048,8943747317419205357818461381583296,7,10.6650,8943747317419205357818461381583296,7
grafo11251.93.txt,1.7734,4809787111811592399184022526528,7,1.3174,4809787111811592399184022526528,7,0.7759,4809787111811592399184022526528,7,0.7255,4809787111811592399184022526528,7
grafo11254.99.txt,86.0293,30139977622287267367176194,5,46.9448,30139977622287267367176194,5,46.3723,30139977622287267367176194,5,46.0626,30139977622287267367176194,5
grafo11271.99.txt,57.7964,109664252023274371019546173840,5,49.7651,109664252023274371019546173840,5,38.2709,109664252023274371019546173840,5,38.3260,109664252023274371019546173840,5
grafo11280.99.txt,65.6816,83393808943885689836202,5,65.5418,83393808943885689836202,5,37.5664,83393808943885689836202,5,37.7996,83393808943885689836202,5
grafo11313.96.txt,99.3081,7003276840515664560,4,100.5867,7003276840515664560,4,99.2398,7003276840515664560,4,99.1121,7003276840515664560,4
grafo11324.100.txt,12.8354,560387610526314185205659607711744,7,12.1662,560387610526314185205659607711744,7,11.9583,560387610526314185205659607711744,7,7.2461,560387610526314185205659607711744,7
grafo11335.100.txt,3.5017,61471332725994635285503002432000,8,3.2480,61471332725994635285503002432000,8,3.2495,61471332725994635285503002432000,8,3.1524,61471332725994635285503002432000,8
grafo11369.96.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo11458.100.txt,119.3189,32929161513245347400780796768,6,114.9526,32929161513245347400780796768,6,115.2677,32929161513245347400780796768,6,115.2530,32929161513245347400780796768,6
grafo11469.96.txt,65.4967,165728243199277045297920000,5,60.9595,165728243199277045297920000,5,58.2328,165728243199277045297920000,5,57.7356,165728243199277045297920000,5
grafo11546.97.txt,4.1153,75444469155251576685056404800,7,3.6750,75444469155251576685056404800,7,3.0277,75444469155251576685056404800,7,3.0057,75444469155251576685056404800,7
grafo11569.93.txt,9.7770,4844612865840488301571200,6,9.5023,4844612865840488301571200,6,9.4840,4844612865840488301571200,6,9.4182,4844612865840488301571200,6
grafo3224.98.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo3435.99.txt,43.1811,652148706592030102138027610622720,7,32.6174,652148706592030102138027610622720,7,30.8614,652148706592030102138027610622720,7,30.6414,652148706592030102138027610622720,7
grafo3532.99.txt,1.2145,28327450894599629841700806720,7,1.0219,28327450894599629841700806720,7,0.5471,28327450894599629841700806720,7,0.5312,28327450894599629841700806720,7
grafo3680.99.txt,6.6737,2149519026657629741871667680000,7,4.5955,2149519026657629741871667680000,7,4.4889,2149519026657629741871667680000,7,4.4909,2149519026657629741871667680000,7
grafo3712.95.txt,2.8671,5258623445171291339393040,6,2.7380,5258623445171291339393040,6,1.7162,5258623445171291339393040,6,1.7044,5258623445171291339393040,6
grafo3861.99.txt,5.6197,16121448104607716575683640617648,8,4.4420,16121448104607716575683640617648,8,3.9358,16121448104607716575683640617648,8,3.9063,16121448104607716575683640617648,8
grafo3890.96.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo3898.99.txt,105.3558,45437908753940371061101014897360,6,101.3820,45437908753940371061101014897360,6,99.8887,45437908753940371061101014897360,6,98.7426,45437908753940371061101014897360,6
grafo3979.98.txt,1.4384,423904573438761629195520,6,0.8269,423904573438761629195520,6,0.7839,423904573438761629195520,6,0.6275,423904573438761629195520,6
