Instance,1_threads_time,1_threads_solutions,1_threads_max_blocks,2_threads_time,2_threads_solutions,2_threads_max_blocks,4_threads_time,4_threads_solutions,4_threads_max_blocks,8_threads_time,8_threads_solutions,8_threads_max_blocks
grafo10446.95.txt,4.9819,1406626619252431805138851200,9,4.9939,1406626619252431805138851200,9,0.1258,1406626619252431805138851200,7,0.1308,1406626619252431805138851200,7
grafo10452.94.txt,0.4823,1309968238419646304729519520,8,0.4836,1309968238419646304729519520,8,0.0510,1302522886890895552129225440,8,0.0560,1302522886890895552129225440,8
grafo10453.97.txt,1.4900,978125278141318365072482158080,8,1.4919,978125278141318365072482158080,8,0.3170,978125278141318365072482158080,8,0.3221,978125278141318365072482158080,8
grafo10467.100.txt,5.6607,829005255557150402856812544000,7,5.6710,829005255557150402856812544000,7,0.5174,829005255557150402856812544000,7,0.5554,829005255557150402856812544000,7
grafo10469.100.txt,1.9150,29833371992729329249984,7,1.8885,29833371992729329249984,7,0.6042,29833371992729329249984,4,0.6092,29833371992729329249984,4
grafo10474.94.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo10484.99.txt,1.3281,2800369925851353194772692875,6,1.3265,2800369925851353194772692875,6,0.8407,2800369925851353194772692875,6,0.8361,2800369925851353194772692875,6
grafo10488.98.txt,0.3109,147530693993345834083200,7,0.3120,147530693993345834083200,7,0.1110,147530693993345834083200,5,0.1141,147530693993345834083200,5
grafo10489.95.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo10491.97.txt,69.3540,637331645197964631273533460,5,69.6421,637331645197964631273533460,5,32.5945,130734696450864539748417120,5,32.1763,130734696450864539748417120,5
grafo10492.96.txt,22.0128,38385060996073952528012304,8,21.9334,38385060996073952528012304,8,10.2268,38385060996073952528012304,4,10.9971,38385060996073952528012304,4
grafo10496.98.txt,310.0688,14327587632784029994981186464,7,309.7683,14327587632784029994981186464,7,21.2460,14327821056021815272147866528,4,21.4270,14327821056021815272147866528,4
grafo10501.96.txt,1.2552,60200824737438188138649600000,6,1.2529,60200824737438188138649600000,6,0.7316,60200824737438188138649600000,6,0.7428,60200824737438188138649600000,6
grafo10502.91.txt,2.0465,17145714310767787059504,8,2.0434,17145714310767787059504,8,1.3457,17145714310767787059504,5,1.3627,17145714310767787059504,5
grafo10508.100.txt,timeout,,,timeout,,,23.3677,4511299976859460536969453195036,5,23.4149,4511299976859460536969453195036,5
grafo10516.94.txt,3.6524,15349627360704647668429728,6,3.6404,15349627360704647668429728,6,3.1739,15349627360704647668429728,5,3.1754,15349627360704647668429728,5
grafo10522.99.txt,4.1304,1368022910682647106522103772160,11,4.1316,1368022910682647106522103772160,11,2.2782,1362396344215079666562581191680,6,2.2855,1362396344215079666562581191680,6
grafo10523.97.txt,19.8562,2585358559737244414126080,7,19.8267,2585358559737244414126080,7,0.4661,2582091752234108448983040,6,0.4698,2582091752234108448983040,6
grafo10532.99.txt,4.2215,462577367105788159981438666368,6,4.2154,462577367105788159981438666368,6,3.7702,462577367105788159981438666368,6,3.7904,462577367105788159981438666368,6
grafo10533.100.txt,3.2237,75765351525353878701765811733388000,6,3.2258,75765351525353878701765811733388000,6,2.0634,75765351525353878701765811733388000,6,2.0485,75765351525353878701765811733388000,6
grafo10534.100.txt,3.9419,6190404474802541320344211290206208,8,3.9339,6190404474802541320344211290206208,8,0.1379,6190404474802541320344211290206208,8,0.1503,6190404474802541320344211290206208,8
grafo10536.99.txt,0.7809,90219383710204418073507359520,8,0.7813,90219383710204418073507359520,8,0.1231,89947113720736152688205852520,8,0.1338,89947113720736152688205852520,8
grafo10537.95.txt,timeout,,,timeout,,,71.5818,12253198761407588877701305614,4,72.2796,12253198761407588877701305614,4
grafo10538.100.txt,2.5001,795036054653018287978412196,11,2.4854,795036054653018287978412196,11,1.8068,789373682830989325271163816,5,1.7906,789373682830989325271163816,5
grafo10547.94.txt,1.7495,6784952125033040430938400,10,1.7363,6784952125033040430938400,10,0.6021,6784952125033040430938400,5,0.6038,6784952125033040430938400,5
grafo10549.99.txt,2.6360,1145040940241452014901674319885248,7,2.6241,1145040940241452014901674319885248,7,0.7135,1145040940241452014901674319885248,7,0.6533,1145040940241452014901674319885248,7
grafo10552.96.txt,6.7414,20889029397226285157195570148,9,6.7358,20889029397226285157195570148,9,3.4890,20889029397226285157195570148,5,3.5324,20889029397226285157195570148,5
grafo10560.95.txt,1.2490,10454917675207673432929607718912,7,1.2480,10454917675207673432929607718912,7,0.2123,10454917675207673432929607718912,7,0.2179,10454917675207673432929607718912,7
grafo10575.99.txt,39.7248,290401904358524035719206484192,9,40.7814,290401904358524035719206484192,9,2.2359,290401904358524035719206484192,5,2.2609,290401904358524035719206484192,5
grafo10577.100.txt,6.8660,289452947838024215689962434880,7,6.8505,289452947838024215689962434880,7,0.9146,289452947838024215689962434880,6,0.8112,289452947838024215689962434880,6
grafo10578.96.txt,1.0226,63978261035298507640733940,6,1.0217,63978261035298507640733940,6,0.2340,59448044221069477278245400,6,0.2398,59448044221069477278245400,6
grafo10586.100.txt,1.9477,3159527635877864048932738800,6,1.9478,3159527635877864048932738800,6,0.2694,3148376600393706542824336800,6,0.2611,3148376600393706542824336800,6
grafo10589.93.txt,14.8806,48905720858960060291749968450,8,14.8771,48905720858960060291749968450,8,1.3859,48905720858960060291749968450,5,1.3863,48905720858960060291749968450,5
grafo10592.98.txt,1.2056,2607343682329504256862467094951600,8,1.2001,2607343682329504256862467094951600,8,0.6040,2607343682329504256862467094951600,8,0.6307,2607343682329504256862467094951600,8
grafo10596.99.txt,0.6274,112465313385181924312362654720,8,0.6238,112465313385181924312362654720,8,0.5125,112465313385181924312362654720,8,0.5188,112465313385181924312362654720,8
grafo10603.100.txt,2.0217,670510578138777061840000,5,2.0217,670510578138777061840000,5,1.9009,670510578138777061840000,5,1.8986,670510578138777061840000,5
grafo10608.93.txt,6.9470,2990252860992399674047889600,6,6.9442,2990252860992399674047889600,6,0.1849,2731816373006312109429752800,6,0.1946,2731816373006312109429752800,6
grafo10624.91.txt,0.3320,28252598579182428029482758660,8,0.3271,28252598579182428029482758660,8,0.0876,28252598579182428029482758660,8,0.0972,28252598579182428029482758660,8
grafo10626.100.txt,0.2399,123805968402809495607386400,7,0.2442,123805968402809495607386400,7,0.0705,123805968402809495607386400,7,0.0829,123805968402809495607386400,7
grafo10630.94.txt,7.7523,42203028634531492749435200,6,7.7323,42203028634531492749435200,6,6.2180,42203028634531492749435200,4,6.2628,42203028634531492749435200,4
grafo10632.100.txt,2.1389,574873638719068404760642606008000,8,2.1361,574873638719068404760642606008000,8,1.8958,574873638719068404760642606008000,8,1.9110,574873638719068404760642606008000,8
grafo10633.100.txt,timeout,,,timeout,,,17.7999,4051184213898141958008000,4,17.8400,4051184213898141958008000,4
grafo10634.96.txt,2.7452,1654795573774103110564694557332,6,2.8736,1654795573774103110564694557332,6,1.9773,1654795573774103110564694557332,6,1.9722,1654795573774103110564694557332,6
grafo10635.95.txt,4.8153,71356613932690877273184000,10,4.8066,71356613932690877273184000,10,0.4050,71356613932690877273184000,5,0.4062,71356613932690877273184000,5
grafo10637.94.txt,0.8300,11214433932496991100576672,8,0.8277,11214433932496991100576672,8,0.4857,11214433932496991100576672,7,0.4933,11214433932496991100576672,7
grafo10638.100.txt,6.4299,262011175215511354440192,10,6.4414,262011175215511354440192,10,0.4777,186453077689245827319552,6,0.4819,186453077689245827319552,6
grafo10644.100.txt,1.8306,879696743017814604656785638,8,1.8312,879696743017814604656785638,8,0.8128,465721805127078320112415926,6,0.8320,465721805127078320112415926,6
grafo10646.100.txt,0.6977,9820844339917672108320000,7,0.6910,9820844339917672108320000,7,0.3786,9820844339917672108320000,5,0.3745,9820844339917672108320000,5
grafo10648.98.txt,2.5258,356474569742739338284800,5,2.5270,356474569742739338284800,5,1.8811,356474569742739338284800,5,1.8873,356474569742739338284800,5
grafo10650.98.txt,16.4426,34469998616098897969669380,8,16.3338,34469998616098897969669380,8,8.6545,34469998616098897969669380,4,8.6615,34469998616098897969669380,4
grafo10652.100.txt,48.8159,3980767004196538169400792876,7,49.0534,3980767004196538169400792876,7,47.8312,3980767004196538169400792876,4,47.9536,3980767004196538169400792876,4
grafo10653.100.txt,5.4995,1342945475430854403482774400,6,5.5027,1342945475430854403482774400,6,5.2095,1342945475430854403482774400,6,5.2383,1342945475430854403482774400,6
grafo10662.100.txt,1.6434,27178777349470484479346220000,6,1.6383,27178777349470484479346220000,6,1.5144,27178777349470484479346220000,6,1.5113,27178777349470484479346220000,6
grafo10663.99.txt,0.5866,10004537904397046812627562880,7,0.5871,10004537904397046812627562880,7,0.2032,10004537904397046812627562880,7,0.2151,10004537904397046812627562880,7
grafo10670.100.txt,,,,,,,,,,,,
grafo10671.100.txt,70.1915,624388665254004882462918502728,4,70.0583,624388665254004882462918502728,4,8.9756,624388665254004882462918502728,4,8.9763,624388665254004882462918502728,4
grafo10674.99.txt,1.4468,5795087564123430300037643026176,7,1.4500,5795087564123430300037643026176,7,0.5722,5795087564123430300037643026176,6,0.5859,5795087564123430300037643026176,6
grafo10676.100.txt,0.5901,88449251051691116273910908805120,8,0.5906,88449251051691116273910908805120,8,0.2240,88449251051691116273910908805120,8,0.2175,88449251051691116273910908805120,8
grafo10685.98.txt,2.0978,18933970214606610605994945868800,7,2.1012,18933970214606610605994945868800,7,0.1950,18933970214606610605994945868800,7,0.2111,18933970214606610605994945868800,7
grafo10688.95.txt,90.2101,7478197582294315268144635392,11,88.2163,7478197582294315268144635392,11,12.8978,7478197582294315268144635392,4,12.7179,7478197582294315268144635392,4
grafo10689.98.txt,1.2136,1370682840424281115042080000,7,1.1999,1370682840424281115042080000,7,0.7696,1370682840424281115042080000,7,0.7846,1370682840424281115042080000,7
grafo10693.98.txt,1.2506,15811121663230543469294733740160,8,1.2467,15811121663230543469294733740160,8,0.0891,15811121663230543469294733740160,8,0.0948,15811121663230543469294733740160,8
grafo10694.96.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo10695.98.txt,1.0353,152426309856396886819860480,8,1.0477,152426309856396886819860480,8,0.4452,152426309856396886819860480,6,0.4542,152426309856396886819860480,6
grafo10696.99.txt,2.8945,5204648458409465990708001445500,6,2.8948,5204648458409465990708001445500,6,1.2963,5204648458409465990708001445500,6,1.2713,5204648458409465990708001445500,6
grafo10698.95.txt,0.3939,195624642073083526902416762880,8,0.3945,195624642073083526902416762880,8,0.0430,195624642073083526902416762880,8,0.0514,195624642073083526902416762880,8
grafo10700.98.txt,1.0441,2303423420658486348064432128000,7,1.0446,2303423420658486348064432128000,7,0.1578,2303423420658486348064432128000,7,0.1578,2303423420658486348064432128000,7
grafo10712.98.txt,4.2447,87350475221980225179971773660000,8,4.2298,87350475221980225179971773660000,8,0.4492,87350475221980225179971773660000,8,0.4732,87350475221980225179971773660000,8
grafo10713.92.txt,22.8780,762509519166958396577520,11,23.1148,762509519166958396577520,11,21.6219,762509519166958396577520,4,22.0555,762509519166958396577520,4
grafo10714.99.txt,691.1512,846684464113913264943210240,7,690.1496,846684464113913264943210240,7,22.1365,753283167545627211408802320,5,22.1335,753283167545627211408802320,5
grafo10722.96.txt,1.8364,7181570767061926043280,8,1.8525,7181570767061926043280,8,1.0719,7181570767061926043280,6,1.0912,7181570767061926043280,6
grafo10726.99.txt,69.3550,1169419974189722162550556681572,9,69.3310,1169419974189722162550556681572,9,0.4332,1169419974189722162550556681572,6,0.4475,1169419974189722162550556681572,6
grafo10735.99.txt,,,,,,,,,,,,
grafo10736.99.txt,27.6441,887785238808388365200371008,9,27.6932,887785238808388365200371008,9,0.1919,654533353008865416702686400,6,0.2024,654533353008865416702686400,6
grafo10737.99.txt,4.1539,948450972521583413184960,9,4.1507,948450972521583413184960,9,1.0233,948450972521583413184960,5,1.0305,948450972521583413184960,5
grafo10750.100.txt,0.5556,79424048531055784214151971742570,8,0.5635,79424048531055784214151971742570,8,0.2652,79424048531055784214151971742570,8,0.2852,79424048531055784214151971742570,8
grafo10758.96.txt,0.6763,14393936331269128652052040205472000,8,0.6737,14393936331269128652052040205472000,8,0.1760,14393936331269128652052040205472000,8,0.2080,14393936331269128652052040205472000,8
grafo10760.96.txt,35.4595,47969850313152624399903360,8,35.4647,47969850313152624399903360,8,4.4135,44506808727552680251881600,5,4.4623,44506808727552680251881600,5
grafo10772.100.txt,,,,,,,,,,,,
grafo10780.99.txt,122.9524,100508535343249538967989285400,6,122.9096,100508535343249538967989285400,6,121.1429,100508603656421891605478760000,4,119.9635,100508603656421891605478760000,4
grafo10781.100.txt,951.4280,115904975589037669173480,8,944.9791,115904975589037669173480,8,1.1760,34326665474148801719856,5,1.1758,34326665474148801719856,5
grafo10792.98.txt,17.7586,54647925002527690601441814067200,7,17.7297,54647925002527690601441814067200,7,0.6450,28740760556884933575573102213120,7,0.6552,28740760556884933575573102213120,7
grafo10806.97.txt,23.9636,35881456142072374461716455296,4,24.0928,35881456142072374461716455296,4,21.9929,35881456142072374461716455296,4,21.9190,35881456142072374461716455296,4
grafo10807.95.txt,1291.5554,714436079805522405813600,14,1294.2558,714436079805522405813600,14,3.2340,593601167552440538679750,4,3.2655,593601167552440538679750,4
grafo10808.98.txt,2.2642,378121638730523407451224668000,6,2.2571,378121638730523407451224668000,6,1.0767,378121638730523407451224668000,6,1.1027,378121638730523407451224668000,6
grafo10810.97.txt,timeout,,,timeout,,,91.8084,1746631086263901572859052425,5,87.8290,1746631086263901572859052425,5
grafo10811.96.txt,15.8956,62515660367842952114211840,9,15.9269,62515660367842952114211840,9,2.7142,62515660367842952114211840,5,2.7147,62515660367842952114211840,5
grafo10814.98.txt,2.4990,1117495720365979210503524659200,6,2.5148,1117495720365979210503524659200,6,1.5041,1117495720365979210503524659200,6,1.5784,1117495720365979210503524659200,6
grafo10820.100.txt,,,,,,,,,,,,
grafo10825.98.txt,0.6045,448703730980795389658142516768,8,0.6039,448703730980795389658142516768,8,0.0660,448703730980795389658142516768,8,0.0761,448703730980795389658142516768,8
grafo10827.99.txt,11.0025,56248332940369085364361434240,7,11.2086,56248332940369085364361434240,7,9.7533,55037159210177477446446115200,7,9.6870,55037159210177477446446115200,7
grafo10829.97.txt,0.9929,353239596240320941062912000,10,1.0018,353239596240320941062912000,10,0.5058,353239596240320941062912000,6,0.5152,353239596240320941062912000,6
grafo10831.98.txt,0.9839,132171520291202302513208524800,8,0.9823,132171520291202302513208524800,8,0.3167,132171520291202302513208524800,8,0.3298,132171520291202302513208524800,8
grafo10832.94.txt,,,,,,,,,,,,
grafo10836.97.txt,6.4093,53328914740725442127812132608,8,6.4034,53328914740725442127812132608,8,0.2243,53328914740725442127812132608,8,0.2308,53328914740725442127812132608,8
grafo10849.95.txt,2.8707,146263666707748943943862272000,8,2.8649,146263666707748943943862272000,8,0.1166,146263666707748943943862272000,8,0.1237,146263666707748943943862272000,8
grafo10854.99.txt,0.4430,193281731960144890703093299425600,8,0.4411,193281731960144890703093299425600,8,0.1954,193281731960144890703093299425600,8,0.2180,193281731960144890703093299425600,8
grafo10859.97.txt,4.6929,619544659954727747936779866,7,4.7112,619544659954727747936779866,7,0.4357,619544659954727747936779866,6,0.4344,619544659954727747936779866,6
grafo10860.93.txt,0.6928,82576179328076510630400,7,0.6945,82576179328076510630400,7,0.0855,82576179328076510630400,7,0.0883,82576179328076510630400,7
grafo10861.100.txt,0.5719,8276820258735217590656236955688000,8,0.5736,8276820258735217590656236955688000,8,0.2624,7829288665158404488852831676796000,8,0.2719,7829288665158404488852831676796000,8
grafo10862.98.txt,,,,,,,,,,,,
grafo10864.99.txt,3.1152,16665764537733819344371841148,5,3.1250,16665764537733819344371841148,5,1.7291,16665764537733819344371841148,5,1.7301,16665764537733819344371841148,5
grafo10865.100.txt,,,,,,,,,,,,
grafo10866.98.txt,301.6187,68356609829134711234891176546,7,308.0424,68356609829134711234891176546,7,19.5927,68356609829134711234891176546,5,19.6211,68356609829134711234891176546,5
grafo10876.98.txt,,,,,,,,,,,,
grafo10878.94.txt,0.6932,40448324839475188109531614233600,8,0.6926,40448324839475188109531614233600,8,0.3616,40448324839475188109531614233600,8,0.3719,40448324839475188109531614233600,8
grafo10882.95.txt,2.5784,447542272092260259015739440,7,2.5673,447542272092260259015739440,7,0.5957,447542272092260259015739440,5,0.5684,447542272092260259015739440,5
grafo10883.93.txt,0.8718,2430118976009979196378800000,8,0.8729,2430118976009979196378800000,8,0.3171,2430118976009979196378800000,8,0.3198,2430118976009979196378800000,8
grafo10898.95.txt,9.7308,775463126655736120469868000,8,9.7049,775463126655736120469868000,8,0.0896,758521327325540596697880000,8,0.1009,758521327325540596697880000,8
grafo10905.97.txt,1.0590,12135924843732264824121600000,8,1.0496,12135924843732264824121600000,8,0.0753,12135924843732264824121600000,8,0.0781,12135924843732264824121600000,8
grafo10907.99.txt,8.5676,32617260794404341954987264,6,8.5803,32617260794404341954987264,6,8.1872,32617260794404341954987264,6,7.9312,32617260794404341954987264,6
grafo10908.98.txt,1.3787,7066137500821101460616320000,6,1.3765,7066137500821101460616320000,6,0.8628,6900725645688243858242801600,6,0.8812,6900725645688243858242801600,6
grafo10911.100.txt,,,,,,,,,,,,
grafo10918.98.txt,2.7518,32800655762924646232844208,9,2.7556,32800655762924646232844208,9,1.8547,32800655762924646232844208,4,1.8122,32800655762924646232844208,4
grafo10919.97.txt,2.4786,4873808896014194882486512200,6,2.4726,4873808896014194882486512200,6,0.2401,4873808896014194882486512200,6,0.2559,4873808896014194882486512200,6
grafo10926.99.txt,0.1878,401726519668839391778054937600,8,0.1877,401726519668839391778054937600,8,0.0841,401726519668839391778054937600,8,0.0946,401726519668839391778054937600,8
grafo10928.100.txt,28.2935,9190775083893630767018589621420,8,28.1976,9190775083893630767018589621420,8,5.3569,9190775083893630767018589621420,5,5.3335,9190775083893630767018589621420,5
grafo10937.100.txt,0.4515,911001366204729030069480720000,7,0.4482,911001366204729030069480720000,7,0.2290,911001366204729030069480720000,7,0.2544,911001366204729030069480720000,7
grafo10943.95.txt,2.3144,2232135796878792160387153920000,8,2.3102,2232135796878792160387153920000,8,2.1862,2232135796878792160387153920000,8,2.1573,2232135796878792160387153920000,8
grafo10945.98.txt,0.6724,95891009417905168894140000,6,0.6695,95891009417905168894140000,6,0.2876,95891009417905168894140000,6,0.3001,95891009417905168894140000,6
grafo10950.97.txt,,,,,,,,,,,,
grafo10952.96.txt,684.8531,391142178847692823817972160,7,680.5217,391142178847692823817972160,7,5.0208,391142178847692823817972160,4,5.0461,391142178847692823817972160,4
grafo10958.98.txt,,,,,,,,,,,,
grafo10962.100.txt,,,,,,,,,,,,
grafo10970.100.txt,1.7111,2682497001892752749227723200,5,1.7197,2682497001892752749227723200,5,0.9362,2452216546463682773005463232,5,0.9589,2452216546463682773005463232,5
grafo10972.95.txt,28.9648,730245111490256436936613455936,9,29.0247,730245111490256436936613455936,9,7.8671,730245111490256436936613455936,4,7.9437,730245111490256436936613455936,4
grafo10976.92.txt,56.9590,10759050697100237213220300916440,8,56.8421,10759050697100237213220300916440,8,0.9970,10759050697100237213220300916440,6,1.0065,10759050697100237213220300916440,6
grafo10998.100.txt,,,,,,,,,,,,
grafo11000.99.txt,1.3340,1217725012095539482686059005177080,7,1.3235,1217725012095539482686059005177080,7,1.0707,1217725012095539482686059005177080,7,1.0712,1217725012095539482686059005177080,7
grafo11001.97.txt,,,,,,,,,,,,
grafo11003.100.txt,1.5279,3976500109492379707984200000,7,1.5238,3976500109492379707984200000,7,1.2328,3976500109492379707984200000,7,1.2319,3976500109492379707984200000,7
grafo11008.99.txt,8.2356,3675202044093204249777040,9,8.2005,3675202044093204249777040,9,2.2562,3675202044093204249777040,4,2.2627,3675202044093204249777040,4
grafo11011.100.txt,2.3851,140688757390106390892469346304000,8,2.3920,140688757390106390892469346304000,8,0.1708,140688757390106390892469346304000,8,0.1871,140688757390106390892469346304000,8
grafo11014.100.txt,0.7622,102697395571048994633321097098231808,8,0.7599,102697395571048994633321097098231808,8,0.2981,102697395571048994633321097098231808,8,0.2797,102697395571048994633321097098231808,8
grafo11015.98.txt,6.4100,5866401355844362270153280797824,6,6.3285,5866401355844362270153280797824,6,4.9984,5806605492006123411920921182848,6,5.0204,5806605492006123411920921182848,6
grafo11016.98.txt,0.6911,7526571230364813338624640,8,0.6877,7526571230364813338624640,8,0.2448,7526571230364813338624640,6,0.2466,7526571230364813338624640,6
grafo11020.100.txt,1.4653,20444842677214024445820085111800000,8,1.4671,20444842677214024445820085111800000,8,0.6453,20444842677214024445820085111800000,8,0.6493,20444842677214024445820085111800000,8
grafo11035.99.txt,0.6545,26848343803661264515276800,8,0.6448,26848343803661264515276800,8,0.0686,26848343803661264515276800,8,0.0835,26848343803661264515276800,8
grafo11037.99.txt,62.2320,929787783209835694443762336,9,62.5363,929787783209835694443762336,9,60.0822,917924589548008635993686208,4,59.8917,917924589548008635993686208,4
grafo11039.96.txt,15.5487,3389918511944201602117280,8,15.5357,3389918511944201602117280,8,2.1825,3389918511944201602117280,4,2.1813,3389918511944201602117280,4
grafo11044.95.txt,0.7043,1375707512184864811680,8,0.7141,1375707512184864811680,8,0.1048,1197912132516610056000,5,0.1079,1197912132516610056000,5
grafo11047.92.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo11050.98.txt,2.1419,22120517630957638241159616,6,2.1051,22120517630957638241159616,6,0.5841,21793683158398046358023808,5,0.6097,21793683158398046358023808,5
grafo11056.98.txt,1.2210,139448046035464528744346345472,8,1.2313,139448046035464528744346345472,8,1.0946,139448046035464528744346345472,8,1.0834,139448046035464528744346345472,8
grafo11060.99.txt,1.8957,2221581091015208181652619592894,7,1.8873,2221581091015208181652619592894,7,0.4825,2221581091015208181652619592894,7,0.4499,2221581091015208181652619592894,7
grafo11067.98.txt,1166.1083,4884715904609705915728260,9,1177.0823,4884715904609705915728260,9,12.4095,4884715904609705915728260,4,12.4141,4884715904609705915728260,4
grafo11069.93.txt,1.3095,67197688711299492990806963592,7,1.3119,67197688711299492990806963592,7,1.2014,67197688711299492990806963592,7,1.2145,67197688711299492990806963592,7
grafo11070.94.txt,2.2663,296693280114774832563512784000,7,2.2553,296693280114774832563512784000,7,0.3681,296693280114774832563512784000,7,0.3772,296693280114774832563512784000,7
grafo11072.98.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo11073.100.txt,,,,,,,,,,,,
grafo11076.97.txt,0.3384,3926107989980203149244661760,6,0.3442,3926107989980203149244661760,6,0.1188,3926107989980203149244661760,6,0.1272,3926107989980203149244661760,6
grafo11088.97.txt,5.5921,1132009966041849001850031168,7,5.5948,1132009966041849001850031168,7,0.1336,1042994082302208333696820608,7,0.1398,1042994082302208333696820608,7
grafo11096.97.txt,0.5420,21190592381506159344503198702400000,8,0.5420,21190592381506159344503198702400000,8,0.1639,21190592381506159344503198702400000,8,0.1682,21190592381506159344503198702400000,8
grafo11099.99.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo11100.95.txt,768.6130,1816713943740179220678036480,10,770.2607,1816713943740179220678036480,10,15.3056,1816713943740179220678036480,6,16.0481,1816713943740179220678036480,6
grafo11101.95.txt,167.7180,1211226137316281427542624,7,167.7026,1211226137316281427542624,7,0.8743,925306741327500304820736,5,0.8723,925306741327500304820736,5
grafo11102.98.txt,1.2954,80652422922542352,10,1.2963,80652422922542352,10,0.3654,78159853560697776,4,0.3833,78159853560697776,4
grafo11105.95.txt,20.2020,4111685478502368575572767024,8,20.1400,4111685478502368575572767024,8,3.5419,2779528186868501348811012384,5,3.4879,2779528186868501348811012384,5
grafo11106.99.txt,2.0235,1800431199418215917984417280,7,2.0227,1800431199418215917984417280,7,0.7693,1800431199418215917984417280,6,0.7849,1800431199418215917984417280,6
grafo11110.99.txt,25.9543,3283273471348689681777012,8,25.9673,3283273471348689681777012,8,0.4015,3283273471348689681777012,5,0.4364,3283273471348689681777012,5
grafo11112.96.txt,2.6416,33738258871239280775996,8,2.6611,33738258871239280775996,8,1.9955,32730420111605723465368,4,2.0883,32730420111605723465368,4
grafo11113.98.txt,0.6838,85282876610070364386506217600,8,0.6899,85282876610070364386506217600,8,0.2690,85282876610070364386506217600,8,0.2754,85282876610070364386506217600,8
grafo11114.93.txt,1.5993,19671423926865926171894250009840,6,1.6003,19671423926865926171894250009840,6,0.6645,19671423926865926171894250009840,6,0.6860,19671423926865926171894250009840,6
grafo11115.92.txt,0.7239,457952153329344881847182400,8,0.7213,457952153329344881847182400,8,0.0477,457952153329344881847182400,8,0.0570,457952153329344881847182400,8
grafo11119.98.txt,13.4903,150210472805527971193234581960,5,13.4964,150210472805527971193234581960,5,8.6480,150210472805527971193234581960,5,8.6265,150210472805527971193234581960,5
grafo11125.100.txt,45.2363,397658988789463106922737830400,6,46.8992,397658988789463106922737830400,6,40.7777,397658988789463106922737830400,5,40.8003,397658988789463106922737830400,5
grafo11140.98.txt,0.2195,12949719097651467435583488000,7,0.2194,12949719097651467435583488000,7,0.0727,12949719097651467435583488000,7,0.0755,12949719097651467435583488000,7
grafo11142.99.txt,1.7859,2008995148165214645462934938126250,8,1.8191,2008995148165214645462934938126250,8,1.5536,1971985225531814615951002616478750,8,1.5858,1971985225531814615951002616478750,8
grafo11143.98.txt,0.2399,21006525537883519741138348800,8,0.2396,21006525537883519741138348800,8,0.0556,21006525537883519741138348800,8,0.0582,21006525537883519741138348800,8
grafo11144.92.txt,18.4250,79925698964277175089456000,9,18.4229,79925698964277175089456000,9,0.3082,69290945340192171185472000,7,0.3053,69290945340192171185472000,7
grafo11145.99.txt,7.0707,3903831925510176287771590588680,6,7.0861,3903831925510176287771590588680,6,5.8286,3903831925510176287771590588680,6,5.8708,3903831925510176287771590588680,6
grafo11148.99.txt,7.8975,26041654890177651406705620615480,7,8.1656,26041654890177651406705620615480,7,7.2294,26041654890177651406705620615480,7,7.2098,26041654890177651406705620615480,7
grafo11149.100.txt,,,,,,,,,,,,
grafo11157.100.txt,2.7455,2255327749858429472655767498496,7,2.7644,2255327749858429472655767498496,7,2.2456,2255327749858429472655767498496,6,2.1976,2255327749858429472655767498496,6
grafo11162.100.txt,,,,,,,,,,,,
grafo11176.100.txt,,,,,,,,,,,,
grafo11178.95.txt,timeout,,,timeout,,,41.2339,4951785341503060339605375,4,41.2902,4951785341503060339605375,4
grafo11181.95.txt,0.2986,204303551180648012431583604480,8,0.2981,204303551180648012431583604480,8,0.0624,204303551180648012431583604480,8,0.0689,204303551180648012431583604480,8
grafo11198.98.txt,183.1041,492387302804990856535993500,5,184.1166,492387302804990856535993500,5,14.9444,492387302804990856535993500,4,15.0309,492387302804990856535993500,4
grafo11201.99.txt,2.3768,1147022433334993234582136574000,8,2.3774,1147022433334993234582136574000,8,0.1090,1147022433334993234582136574000,8,0.1166,1147022433334993234582136574000,8
grafo11204.99.txt,,,,,,,,,,,,
grafo11218.99.txt,204.0666,1076459974594446113826336,10,204.1132,1076459974594446113826336,10,1.8576,981634254919532297202912,4,1.8550,981634254919532297202912,4
grafo11223.99.txt,0.8099,2360818719012081418650711306540,8,0.8048,2360818719012081418650711306540,8,0.6822,2360818719012081418650711306540,8,0.6894,2360818719012081418650711306540,8
grafo11227.100.txt,8.4008,2719845684425853569154744,8,8.4089,2719845684425853569154744,8,2.1469,2716288583159839941443148,4,2.1453,2716288583159839941443148,4
grafo11250.99.txt,1.5385,8943747317419205357818461381583296,7,1.5302,8943747317419205357818461381583296,7,0.6429,8943747317419205357818461381583296,7,0.7251,8943747317419205357818461381583296,7
grafo11251.93.txt,1.0847,4809787111811592399184022526528,7,1.0933,4809787111811592399184022526528,7,0.1543,4809787111811592399184022526528,7,0.1712,4809787111811592399184022526528,7
